"","groups"
"ENSG00000187833",2
"ENSG00000187837",1
"ENSG00000187838",2
"ENSG00000187840",1
"ENSG00000187848",2
"ENSG00000187855",2
"ENSG00000187857",2
"ENSG00000187860",2
"ENSG00000187862",2
"ENSG00000187866",2
"ENSG00000187867",2
"ENSG00000187871",2
"ENSG00000187889",2
"ENSG00000187902",2
"ENSG00000187905",2
"ENSG00000187908",2
"ENSG00000187912",2
"ENSG00000187918",2
"ENSG00000187922",2
"ENSG00000187942",2
"ENSG00000187944",2
"ENSG00000187950",2
"ENSG00000187954",2
"ENSG00000187955",1
"ENSG00000187957",1
"ENSG00000187959",2
"ENSG00000187961",2
"ENSG00000187969",2
"ENSG00000187980",2
"ENSG00000187987",2
"ENSG00000187994",2
"ENSG00000187997",2
"ENSG00000188000",2
"ENSG00000188001",2
"ENSG00000188010",2
"ENSG00000188011",2
"ENSG00000188015",2
"ENSG00000188021",1
"ENSG00000188026",2
"ENSG00000188032",2
"ENSG00000188033",2
"ENSG00000188037",2
"ENSG00000188038",2
"ENSG00000188039",2
"ENSG00000188042",1
"ENSG00000188050",2
"ENSG00000188051",2
"ENSG00000188056",2
"ENSG00000188060",2
"ENSG00000188064",2
"ENSG00000188076",2
"ENSG00000188089",2
"ENSG00000188092",2
"ENSG00000188095",2
"ENSG00000188100",2
"ENSG00000188107",2
"ENSG00000188112",2
"ENSG00000188120",2
"ENSG00000188124",2
"ENSG00000188130",2
"ENSG00000188133",2
"ENSG00000188152",2
"ENSG00000188153",1
"ENSG00000188155",2
"ENSG00000188157",1
"ENSG00000188158",2
"ENSG00000188162",2
"ENSG00000188163",2
"ENSG00000188167",2
"ENSG00000188171",2
"ENSG00000188175",2
"ENSG00000188176",2
"ENSG00000188177",2
"ENSG00000188186",1
"ENSG00000188191",1
"ENSG00000188199",2
"ENSG00000188211",2
"ENSG00000188215",2
"ENSG00000188219",2
"ENSG00000188227",2
"ENSG00000188229",3
"ENSG00000188234",2
"ENSG00000188243",1
"ENSG00000188257",3
"ENSG00000188263",2
"ENSG00000188266",2
"ENSG00000188269",2
"ENSG00000188277",2
"ENSG00000188282",2
"ENSG00000188283",2
"ENSG00000188290",1
"ENSG00000188293",2
"ENSG00000188295",2
"ENSG00000188305",2
"ENSG00000188306",2
"ENSG00000188312",2
"ENSG00000188313",2
"ENSG00000188315",2
"ENSG00000188316",2
"ENSG00000188321",2
"ENSG00000188322",1
"ENSG00000188324",2
"ENSG00000188334",2
"ENSG00000188338",1
"ENSG00000188340",2
"ENSG00000188342",2
"ENSG00000188343",2
"ENSG00000188352",2
"ENSG00000188368",2
"ENSG00000188372",2
"ENSG00000188373",2
"ENSG00000188375",2
"ENSG00000188379",2
"ENSG00000188385",2
"ENSG00000188386",2
"ENSG00000188389",2
"ENSG00000188393",2
"ENSG00000188394",2
"ENSG00000188396",2
"ENSG00000188404",2
"ENSG00000188408",2
"ENSG00000188419",2
"ENSG00000188425",2
"ENSG00000188428",2
"ENSG00000188452",2
"ENSG00000188467",2
"ENSG00000188483",2
"ENSG00000188486",1
"ENSG00000188487",2
"ENSG00000188488",3
"ENSG00000188493",2
"ENSG00000188501",2
"ENSG00000188505",2
"ENSG00000188508",2
"ENSG00000188517",2
"ENSG00000188522",2
"ENSG00000188523",2
"ENSG00000188529",1
"ENSG00000188536",5
"ENSG00000188542",2
"ENSG00000188549",2
"ENSG00000188554",1
"ENSG00000188558",2
"ENSG00000188559",2
"ENSG00000188566",2
"ENSG00000188573",2
"ENSG00000188580",2
"ENSG00000188581",2
"ENSG00000188582",2
"ENSG00000188596",2
"ENSG00000188603",2
"ENSG00000188610",2
"ENSG00000188611",2
"ENSG00000188612",3
"ENSG00000188613",2
"ENSG00000188620",2
"ENSG00000188624",2
"ENSG00000188626",2
"ENSG00000188629",2
"ENSG00000188636",1
"ENSG00000188641",2
"ENSG00000188643",1
"ENSG00000188647",2
"ENSG00000188649",2
"ENSG00000188655",2
"ENSG00000188659",2
"ENSG00000188672",2
"ENSG00000188674",2
"ENSG00000188676",2
"ENSG00000188677",2
"ENSG00000188687",2
"ENSG00000188690",1
"ENSG00000188691",2
"ENSG00000188694",2
"ENSG00000188706",2
"ENSG00000188710",2
"ENSG00000188716",2
"ENSG00000188725",2
"ENSG00000188729",2
"ENSG00000188730",2
"ENSG00000188732",2
"ENSG00000188735",2
"ENSG00000188738",2
"ENSG00000188739",2
"ENSG00000188747",2
"ENSG00000188760",2
"ENSG00000188761",2
"ENSG00000188763",2
"ENSG00000188766",2
"ENSG00000188770",2
"ENSG00000188771",2
"ENSG00000188778",2
"ENSG00000188779",2
"ENSG00000188782",2
"ENSG00000188783",2
"ENSG00000188784",2
"ENSG00000188785",2
"ENSG00000188786",2
"ENSG00000188800",2
"ENSG00000188803",2
"ENSG00000188807",2
"ENSG00000188811",2
"ENSG00000188816",2
"ENSG00000188817",2
"ENSG00000188818",2
"ENSG00000188820",2
"ENSG00000188822",2
"ENSG00000188827",2
"ENSG00000188833",2
"ENSG00000188846",3
"ENSG00000188848",2
"ENSG00000188859",2
"ENSG00000188868",2
"ENSG00000188869",2
"ENSG00000188878",2
"ENSG00000188883",2
"ENSG00000188886",2
"ENSG00000188895",1
"ENSG00000188906",2
"ENSG00000188909",2
"ENSG00000188910",2
"ENSG00000188916",2
"ENSG00000188917",2
"ENSG00000188921",2
"ENSG00000188931",2
"ENSG00000188937",2
"ENSG00000188938",2
"ENSG00000188958",2
"ENSG00000188959",2
"ENSG00000188976",1
"ENSG00000188981",2
"ENSG00000188984",2
"ENSG00000188986",1
"ENSG00000188991",2
"ENSG00000188992",2
"ENSG00000188993",2
"ENSG00000188994",2
"ENSG00000188996",2
"ENSG00000188997",2
"ENSG00000189001",2
"ENSG00000189007",2
"ENSG00000189013",2
"ENSG00000189023",2
"ENSG00000189030",2
"ENSG00000189037",2
"ENSG00000189042",2
"ENSG00000189043",3
"ENSG00000189045",2
"ENSG00000189046",2
"ENSG00000189050",2
"ENSG00000189051",2
"ENSG00000189052",2
"ENSG00000189056",1
"ENSG00000189057",2
"ENSG00000189058",2
"ENSG00000189060",3
"ENSG00000189064",2
"ENSG00000189067",2
"ENSG00000189068",2
"ENSG00000189077",2
"ENSG00000189079",2
"ENSG00000189090",2
"ENSG00000189091",1
"ENSG00000189099",2
"ENSG00000189108",2
"ENSG00000189114",2
"ENSG00000189120",2
"ENSG00000189127",2
"ENSG00000189129",1
"ENSG00000189132",2
"ENSG00000189134",2
"ENSG00000189139",2
"ENSG00000189143",2
"ENSG00000189144",2
"ENSG00000189152",2
"ENSG00000189157",2
"ENSG00000189159",1
"ENSG00000189164",2
"ENSG00000189167",2
"ENSG00000189169",2
"ENSG00000189171",2
"ENSG00000189180",2
"ENSG00000189181",2
"ENSG00000189182",2
"ENSG00000189184",1
"ENSG00000189186",2
"ENSG00000189190",2
"ENSG00000189195",2
"ENSG00000189221",2
"ENSG00000189227",2
"ENSG00000189233",2
"ENSG00000189241",1
"ENSG00000189252",2
"ENSG00000189253",2
"ENSG00000189266",1
"ENSG00000189269",2
"ENSG00000189280",2
"ENSG00000189283",2
"ENSG00000189292",2
"ENSG00000189298",2
"ENSG00000189299",2
"ENSG00000189306",2
"ENSG00000189308",2
"ENSG00000189319",2
"ENSG00000189320",1
"ENSG00000189325",2
"ENSG00000189326",2
"ENSG00000189334",2
"ENSG00000189337",2
"ENSG00000189339",2
"ENSG00000189350",2
"ENSG00000189362",2
"ENSG00000189366",2
"ENSG00000189367",2
"ENSG00000189369",2
"ENSG00000189375",2
"ENSG00000189376",2
"ENSG00000189377",2
"ENSG00000189401",2
"ENSG00000189403",1
"ENSG00000189409",2
"ENSG00000189410",2
"ENSG00000189420",2
"ENSG00000189430",2
"ENSG00000189431",2
"ENSG00000189433",2
"ENSG00000196071",2
"ENSG00000196072",1
"ENSG00000196074",2
"ENSG00000196081",2
"ENSG00000196083",2
"ENSG00000196090",2
"ENSG00000196091",2
"ENSG00000196092",2
"ENSG00000196098",2
"ENSG00000196099",2
"ENSG00000196104",2
"ENSG00000196109",2
"ENSG00000196110",2
"ENSG00000196116",2
"ENSG00000196118",2
"ENSG00000196119",2
"ENSG00000196123",1
"ENSG00000196126",3
"ENSG00000196131",2
"ENSG00000196132",2
"ENSG00000196136",2
"ENSG00000196139",2
"ENSG00000196141",2
"ENSG00000196150",2
"ENSG00000196151",2
"ENSG00000196152",2
"ENSG00000196154",1
"ENSG00000196155",2
"ENSG00000196156",2
"ENSG00000196159",2
"ENSG00000196166",2
"ENSG00000196169",2
"ENSG00000196171",2
"ENSG00000196172",2
"ENSG00000196177",1
"ENSG00000196182",2
"ENSG00000196184",2
"ENSG00000196187",2
"ENSG00000196188",2
"ENSG00000196189",2
"ENSG00000196196",2
"ENSG00000196199",2
"ENSG00000196208",2
"ENSG00000196209",2
"ENSG00000196214",2
"ENSG00000196218",2
"ENSG00000196220",2
"ENSG00000196224",2
"ENSG00000196227",2
"ENSG00000196228",2
"ENSG00000196230",4
"ENSG00000196233",2
"ENSG00000196235",1
"ENSG00000196236",2
"ENSG00000196240",2
"ENSG00000196242",2
"ENSG00000196247",2
"ENSG00000196248",2
"ENSG00000196260",2
"ENSG00000196262",3
"ENSG00000196263",2
"ENSG00000196266",2
"ENSG00000196267",2
"ENSG00000196268",2
"ENSG00000196275",2
"ENSG00000196277",2
"ENSG00000196284",2
"ENSG00000196289",2
"ENSG00000196290",2
"ENSG00000196296",2
"ENSG00000196305",1
"ENSG00000196312",2
"ENSG00000196313",2
"ENSG00000196323",2
"ENSG00000196329",2
"ENSG00000196335",2
"ENSG00000196337",2
"ENSG00000196338",1
"ENSG00000196341",2
"ENSG00000196344",2
"ENSG00000196345",2
"ENSG00000196350",2
"ENSG00000196352",2
"ENSG00000196353",2
"ENSG00000196357",2
"ENSG00000196358",2
"ENSG00000196361",1
"ENSG00000196363",1
"ENSG00000196365",1
"ENSG00000196367",2
"ENSG00000196368",1
"ENSG00000196371",2
"ENSG00000196372",2
"ENSG00000196376",2
"ENSG00000196378",2
"ENSG00000196381",2
"ENSG00000196383",2
"ENSG00000196387",2
"ENSG00000196388",2
"ENSG00000196391",2
"ENSG00000196396",2
"ENSG00000196405",1
"ENSG00000196406",2
"ENSG00000196407",2
"ENSG00000196408",2
"ENSG00000196411",1
"ENSG00000196415",2
"ENSG00000196417",2
"ENSG00000196418",2
"ENSG00000196419",3
"ENSG00000196420",2
"ENSG00000196421",2
"ENSG00000196422",2
"ENSG00000196427",2
"ENSG00000196428",2
"ENSG00000196431",2
"ENSG00000196433",2
"ENSG00000196436",2
"ENSG00000196437",2
"ENSG00000196440",2
"ENSG00000196449",2
"ENSG00000196453",2
"ENSG00000196455",2
"ENSG00000196456",2
"ENSG00000196458",2
"ENSG00000196459",2
"ENSG00000196460",2
"ENSG00000196465",1
"ENSG00000196466",2
"ENSG00000196468",2
"ENSG00000196470",2
"ENSG00000196475",2
"ENSG00000196476",1
"ENSG00000196482",2
"ENSG00000196497",2
"ENSG00000196498",2
"ENSG00000196502",2
"ENSG00000196503",2
"ENSG00000196504",2
"ENSG00000196505",2
"ENSG00000196507",1
"ENSG00000196510",2
"ENSG00000196511",2
"ENSG00000196517",2
"ENSG00000196526",2
"ENSG00000196531",3
"ENSG00000196535",2
"ENSG00000196539",2
"ENSG00000196542",2
"ENSG00000196544",2
"ENSG00000196547",1
"ENSG00000196549",1
"ENSG00000196550",2
"ENSG00000196557",2
"ENSG00000196562",1
"ENSG00000196565",5
"ENSG00000196569",1
"ENSG00000196570",2
"ENSG00000196576",1
"ENSG00000196578",2
"ENSG00000196581",2
"ENSG00000196584",2
"ENSG00000196586",2
"ENSG00000196588",2
"ENSG00000196589",2
"ENSG00000196591",1
"ENSG00000196597",2
"ENSG00000196600",2
"ENSG00000196604",2
"ENSG00000196605",2
"ENSG00000196611",2
"ENSG00000196616",3
"ENSG00000196620",1
"ENSG00000196628",2
"ENSG00000196632",2
"ENSG00000196636",2
"ENSG00000196639",2
"ENSG00000196642",2
"ENSG00000196646",2
"ENSG00000196652",2
"ENSG00000196653",2
"ENSG00000196655",2
"ENSG00000196659",2
"ENSG00000196660",2
"ENSG00000196663",2
"ENSG00000196664",2
"ENSG00000196666",2
"ENSG00000196670",2
"ENSG00000196678",2
"ENSG00000196683",3
"ENSG00000196684",2
"ENSG00000196689",2
"ENSG00000196693",2
"ENSG00000196700",2
"ENSG00000196704",2
"ENSG00000196705",2
"ENSG00000196711",2
"ENSG00000196712",2
"ENSG00000196715",2
"ENSG00000196724",2
"ENSG00000196730",2
"ENSG00000196734",2
"ENSG00000196735",2
"ENSG00000196739",1
"ENSG00000196743",2
"ENSG00000196747",2
"ENSG00000196748",2
"ENSG00000196754",2
"ENSG00000196757",2
"ENSG00000196767",2
"ENSG00000196772",2
"ENSG00000196776",1
"ENSG00000196778",2
"ENSG00000196781",1
"ENSG00000196782",2
"ENSG00000196787",2
"ENSG00000196792",2
"ENSG00000196793",2
"ENSG00000196800",2
"ENSG00000196805",2
"ENSG00000196811",2
"ENSG00000196812",2
"ENSG00000196814",2
"ENSG00000196821",1
"ENSG00000196832",2
"ENSG00000196834",2
"ENSG00000196839",2
"ENSG00000196843",1
"ENSG00000196844",2
"ENSG00000196850",2
"ENSG00000196859",2
"ENSG00000196860",2
"ENSG00000196862",2
"ENSG00000196865",2
"ENSG00000196866",2
"ENSG00000196867",2
"ENSG00000196872",2
"ENSG00000196873",2
"ENSG00000196876",2
"ENSG00000196878",2
"ENSG00000196890",2
"ENSG00000196900",2
"ENSG00000196911",2
"ENSG00000196914",2
"ENSG00000196917",2
"ENSG00000196923",1
"ENSG00000196924",3
"ENSG00000196932",2
"ENSG00000196935",2
"ENSG00000196937",2
"ENSG00000196943",2
"ENSG00000196944",2
"ENSG00000196946",2
"ENSG00000196950",1
"ENSG00000196954",2
"ENSG00000196961",1
"ENSG00000196967",2
"ENSG00000196968",2
"ENSG00000196975",2
"ENSG00000196976",2
"ENSG00000196981",2
"ENSG00000196990",2
"ENSG00000196993",2
"ENSG00000196998",2
"ENSG00000197006",1
"ENSG00000197008",2
"ENSG00000197013",2
"ENSG00000197016",2
"ENSG00000197019",2
"ENSG00000197020",2
"ENSG00000197021",2
"ENSG00000197024",2
"ENSG00000197037",2
"ENSG00000197043",3
"ENSG00000197044",2
"ENSG00000197045",2
"ENSG00000197046",2
"ENSG00000197050",2
"ENSG00000197054",2
"ENSG00000197056",2
"ENSG00000197057",2
"ENSG00000197061",2
"ENSG00000197062",2
"ENSG00000197063",2
"ENSG00000197070",2
"ENSG00000197077",2
"ENSG00000197079",2
"ENSG00000197081",2
"ENSG00000197084",2
"ENSG00000197093",2
"ENSG00000197102",1
"ENSG00000197106",2
"ENSG00000197110",2
"ENSG00000197111",1
"ENSG00000197114",2
"ENSG00000197119",2
"ENSG00000197121",2
"ENSG00000197122",2
"ENSG00000197123",2
"ENSG00000197124",2
"ENSG00000197125",2
"ENSG00000197128",2
"ENSG00000197134",2
"ENSG00000197136",2
"ENSG00000197140",2
"ENSG00000197142",2
"ENSG00000197147",2
"ENSG00000197150",2
"ENSG00000197153",2
"ENSG00000197157",1
"ENSG00000197162",2
"ENSG00000197165",2
"ENSG00000197168",2
"ENSG00000197170",2
"ENSG00000197172",2
"ENSG00000197177",2
"ENSG00000197181",2
"ENSG00000197183",2
"ENSG00000197191",2
"ENSG00000197208",2
"ENSG00000197213",2
"ENSG00000197217",2
"ENSG00000197223",2
"ENSG00000197226",2
"ENSG00000197233",2
"ENSG00000197238",2
"ENSG00000197241",2
"ENSG00000197245",2
"ENSG00000197249",4
"ENSG00000197256",1
"ENSG00000197261",2
"ENSG00000197265",2
"ENSG00000197272",2
"ENSG00000197273",2
"ENSG00000197275",2
"ENSG00000197279",2
"ENSG00000197283",1
"ENSG00000197296",2
"ENSG00000197299",2
"ENSG00000197302",2
"ENSG00000197309",2
"ENSG00000197312",2
"ENSG00000197321",1
"ENSG00000197323",2
"ENSG00000197324",2
"ENSG00000197329",1
"ENSG00000197343",2
"ENSG00000197345",1
"ENSG00000197353",2
"ENSG00000197355",2
"ENSG00000197360",2
"ENSG00000197361",2
"ENSG00000197362",2
"ENSG00000197363",2
"ENSG00000197372",2
"ENSG00000197375",2
"ENSG00000197380",2
"ENSG00000197381",2
"ENSG00000197385",2
"ENSG00000197386",2
"ENSG00000197403",2
"ENSG00000197405",2
"ENSG00000197406",2
"ENSG00000197408",1
"ENSG00000197409",2
"ENSG00000197410",2
"ENSG00000197415",2
"ENSG00000197416",2
"ENSG00000197417",2
"ENSG00000197428",2
"ENSG00000197429",2
"ENSG00000197430",2
"ENSG00000197437",2
"ENSG00000197442",2
"ENSG00000197444",2
"ENSG00000197446",2
"ENSG00000197448",1
"ENSG00000197451",3
"ENSG00000197454",2
"ENSG00000197457",3
"ENSG00000197461",2
"ENSG00000197465",1
"ENSG00000197467",2
"ENSG00000197471",2
"ENSG00000197472",2
"ENSG00000197483",2
"ENSG00000197487",2
"ENSG00000197496",2
"ENSG00000197497",2
"ENSG00000197498",2
"ENSG00000197506",2
"ENSG00000197520",2
"ENSG00000197530",2
"ENSG00000197532",2
"ENSG00000197535",2
"ENSG00000197540",2
"ENSG00000197548",2
"ENSG00000197555",2
"ENSG00000197557",2
"ENSG00000197561",2
"ENSG00000197562",2
"ENSG00000197563",2
"ENSG00000197565",2
"ENSG00000197566",2
"ENSG00000197576",2
"ENSG00000197579",2
"ENSG00000197580",2
"ENSG00000197584",2
"ENSG00000197586",1
"ENSG00000197587",2
"ENSG00000197591",2
"ENSG00000197594",2
"ENSG00000197599",2
"ENSG00000197601",1
"ENSG00000197603",2
"ENSG00000197608",2
"ENSG00000197614",2
"ENSG00000197616",3
"ENSG00000197617",2
"ENSG00000197619",2
"ENSG00000197620",2
"ENSG00000197622",1
"ENSG00000197629",2
"ENSG00000197632",2
"ENSG00000197635",2
"ENSG00000197641",2
"ENSG00000197646",2
"ENSG00000197647",2
"ENSG00000197651",2
"ENSG00000197653",2
"ENSG00000197658",2
"ENSG00000197683",2
"ENSG00000197694",3
"ENSG00000197696",2
"ENSG00000197702",2
"ENSG00000197705",2
"ENSG00000197706",2
"ENSG00000197712",2
"ENSG00000197713",2
"ENSG00000197714",2
"ENSG00000197721",2
"ENSG00000197724",1
"ENSG00000197728",2
"ENSG00000197734",2
"ENSG00000197745",2
"ENSG00000197746",3
"ENSG00000197747",1
"ENSG00000197748",2
"ENSG00000197753",2
"ENSG00000197756",3
"ENSG00000197757",2
"ENSG00000197763",2
"ENSG00000197766",3
"ENSG00000197768",2
"ENSG00000197769",2
"ENSG00000197771",2
"ENSG00000197774",2
"ENSG00000197776",2
"ENSG00000197779",2
"ENSG00000197780",2
"ENSG00000197782",2
"ENSG00000197785",2
"ENSG00000197786",2
"ENSG00000197790",2
"ENSG00000197798",2
"ENSG00000197808",2
"ENSG00000197816",2
"ENSG00000197818",2
"ENSG00000197822",2
"ENSG00000197826",2
"ENSG00000197837",2
"ENSG00000197838",2
"ENSG00000197841",2
"ENSG00000197849",2
"ENSG00000197852",2
"ENSG00000197857",2
"ENSG00000197858",1
"ENSG00000197859",2
"ENSG00000197860",2
"ENSG00000197863",2
"ENSG00000197870",2
"ENSG00000197872",1
"ENSG00000197879",1
"ENSG00000197885",2
"ENSG00000197887",2
"ENSG00000197888",2
"ENSG00000197889",2
"ENSG00000197891",2
"ENSG00000197892",2
"ENSG00000197893",1
"ENSG00000197894",1
"ENSG00000197901",1
"ENSG00000197903",1
"ENSG00000197905",2
"ENSG00000197912",2
"ENSG00000197915",2
"ENSG00000197919",2
"ENSG00000197921",2
"ENSG00000197928",2
"ENSG00000197930",2
"ENSG00000197933",2
"ENSG00000197935",2
"ENSG00000197937",2
"ENSG00000197938",2
"ENSG00000197943",2
"ENSG00000197948",2
"ENSG00000197951",2
"ENSG00000197953",2
"ENSG00000197956",3
"ENSG00000197958",3
"ENSG00000197959",2
"ENSG00000197961",2
"ENSG00000197965",1
"ENSG00000197969",2
"ENSG00000197971",3
"ENSG00000197976",2
"ENSG00000197977",2
"ENSG00000197978",2
"ENSG00000197980",2
"ENSG00000197982",2
"ENSG00000197992",2
"ENSG00000197993",1
"ENSG00000198000",2
"ENSG00000198001",2
"ENSG00000198003",2
"ENSG00000198010",2
"ENSG00000198015",2
"ENSG00000198018",2
"ENSG00000198021",2
"ENSG00000198026",2
"ENSG00000198028",2
"ENSG00000198033",2
"ENSG00000198034",4
"ENSG00000198039",2
"ENSG00000198040",2
"ENSG00000198042",2
"ENSG00000198046",2
"ENSG00000198049",2
"ENSG00000198053",1
"ENSG00000198055",2
"ENSG00000198056",2
"ENSG00000198060",2
"ENSG00000198062",2
"ENSG00000198064",2
"ENSG00000198074",2
"ENSG00000198075",2
"ENSG00000198077",3
"ENSG00000198081",2
"ENSG00000198083",2
"ENSG00000198087",2
"ENSG00000198088",2
"ENSG00000198089",2
"ENSG00000198090",2
"ENSG00000198092",2
"ENSG00000198093",2
"ENSG00000198099",3
"ENSG00000198104",2
"ENSG00000198105",2
"ENSG00000198108",2
"ENSG00000198113",2
"ENSG00000198121",2
"ENSG00000198125",4
"ENSG00000198128",2
"ENSG00000198129",2
"ENSG00000198130",2
"ENSG00000198131",2
"ENSG00000198133",2
"ENSG00000198142",2
"ENSG00000198146",1
"ENSG00000198156",2
"ENSG00000198157",2
"ENSG00000198160",2
"ENSG00000198162",2
"ENSG00000198168",2
"ENSG00000198169",2
"ENSG00000198171",1
"ENSG00000198173",2
"ENSG00000198176",1
"ENSG00000198178",2
"ENSG00000198182",2
"ENSG00000198183",2
"ENSG00000198185",2
"ENSG00000198189",1
"ENSG00000198198",2
"ENSG00000198203",2
"ENSG00000198205",2
"ENSG00000198208",2
"ENSG00000198216",2
"ENSG00000198218",1
"ENSG00000198223",2
"ENSG00000198231",1
"ENSG00000198242",3
"ENSG00000198246",2
"ENSG00000198252",2
"ENSG00000198258",1
"ENSG00000198265",2
"ENSG00000198270",2
"ENSG00000198271",2
"ENSG00000198276",1
"ENSG00000198283",2
"ENSG00000198286",2
"ENSG00000198298",2
"ENSG00000198300",1
"ENSG00000198301",2
"ENSG00000198315",2
"ENSG00000198324",2
"ENSG00000198326",2
"ENSG00000198331",2
"ENSG00000198336",3
"ENSG00000198342",2
"ENSG00000198346",2
"ENSG00000198353",2
"ENSG00000198354",2
"ENSG00000198355",1
"ENSG00000198356",1
"ENSG00000198363",2
"ENSG00000198369",2
"ENSG00000198373",2
"ENSG00000198380",2
"ENSG00000198382",2
"ENSG00000198390",2
"ENSG00000198393",2
"ENSG00000198398",2
"ENSG00000198399",2
"ENSG00000198400",2
"ENSG00000198408",1
"ENSG00000198417",3
"ENSG00000198420",2
"ENSG00000198429",2
"ENSG00000198431",2
"ENSG00000198435",2
"ENSG00000198440",2
"ENSG00000198443",2
"ENSG00000198445",2
"ENSG00000198453",2
"ENSG00000198455",2
"ENSG00000198464",2
"ENSG00000198466",2
"ENSG00000198467",3
"ENSG00000198471",2
"ENSG00000198478",1
"ENSG00000198482",2
"ENSG00000198483",2
"ENSG00000198488",2
"ENSG00000198492",1
"ENSG00000198498",2
"ENSG00000198502",2
"ENSG00000198513",2
"ENSG00000198515",2
"ENSG00000198517",2
"ENSG00000198520",2
